,movie score,budget,gross,runtime,votes,star avg score,director avg score,writer avg score,genre avg score,rating avg score,country avg score,company avg score,Total Nominations,Total Awards
3465,6.6,0,21647,96,315,5.550000000000002,5.5,6.6,6.715720221606655,6.2540350877192985,6.216789819376035,6.6,1.0,0.0
3466,6.5,40000000,31011732,100,62536,6.275,6.55,6.48,6.1657692307692304,6.2540350877192985,6.216789819376035,6.5,1.0,0.0
3467,5.8,18000000,70454098,101,87007,5.44,5.945454545454546,4.75,6.1060856498873015,6.2540350877192985,6.216789819376035,6.145348837209303,1.0,0.0
3468,3.7,30000000,35927406,95,38860,3.7,4.550000000000002,4.75,6.1060856498873015,6.2540350877192985,6.216789819376035,6.145348837209303,1.0,0.0
3469,4.8,0,197343,100,215,5.7666666666666675,5.05,4.8,6.756321839080459,6.453213443396231,6.216789819376035,4.8,1.0,0.0
3470,5.7,8000000,19018321,102,7239,5.8100000000000005,5.914285714285716,5.5,6.342105263157895,6.453213443396231,6.216789819376035,6.265060240963853,1.0,0.0
3471,5.5,60000000,7605668,107,54191,6.9875000000000025,6.333333333333332,4.8,6.1060856498873015,6.453213443396231,6.6606017191977145,6.1,1.0,0.0
3472,6.8,0,267194,97,7294,6.8,7.2666666666666675,7.2666666666666675,6.715720221606655,6.453213443396231,6.6606017191977145,5.905882352941176,1.0,0.0
3473,4.6,200000,986314,92,1715,4.6,4.6,4.6,5.68700361010831,6.453213443396231,6.216789819376035,4.6,1.0,0.0
3474,5.5,25000000,6320276,99,5089,6.0,4.35,5.5600000000000005,6.1060856498873015,6.453213443396231,6.216789819376035,5.5,1.0,0.0
3475,7.3,0,4160475,109,7121,7.35,7.3,7.3,6.1657692307692304,6.143007360672983,6.329850746268655,7.25,1.0,0.0
3476,6.9,0,19119165,104,4936,6.4833333333333325,6.599999999999999,6.599999999999999,6.1657692307692304,6.2540350877192985,6.216789819376035,6.304247104247107,1.0,0.0
3477,7.8,5000000,547292,129,31822,7.8,7.475,7.475,6.1060856498873015,6.453213443396231,7.344999999999999,7.699999999999998,1.0,0.0
3478,7.2,6000000,392362,114,4412,6.153333333333332,6.7200000000000015,5.9,6.715720221606655,6.453213443396231,6.216789819376035,6.449999999999998,1.0,0.0
3479,5.1,3500000,58669,102,7679,5.9,4.933333333333334,5.1,5.68700361010831,6.453213443396231,6.958823529411763,6.760000000000002,1.0,0.0
3480,5.4,8000000,874148,96,2570,5.357142857142857,5.4,5.4,6.715720221606655,6.453213443396231,6.216789819376035,6.620779220779219,1.0,0.0
3481,5.6,25000000,32463917,118,22504,5.864285714285713,6.013333333333334,5.55,6.1657692307692304,6.2540350877192985,6.216789819376035,6.1,1.0,0.0
3482,4.9,0,28368,90,1959,5.9,4.9,4.9,6.715720221606655,6.2540350877192985,6.216789819376035,4.9,1.0,0.0
3483,7.3,0,4011793,136,2938,4.85,6.075,5.15,6.354846938775506,6.453213443396231,6.216789819376035,6.2250000000000005,1.0,0.0
3484,6.4,38000000,61917389,98,44226,6.4,6.87,5.325,6.1657692307692304,6.143007360672983,6.216789819376035,6.659210526315787,1.0,0.0
3485,4.3,6000000,8828771,94,85609,6.5,5.35,4.3,6.1657692307692304,6.453213443396231,6.216789819376035,6.1125,1.0,0.0
3486,6.1,0,10815378,89,4139,5.94,5.333333333333333,5.950000000000001,6.1657692307692304,6.453213443396231,6.216789819376035,6.3843537414965965,1.0,0.0
3487,5.5,30000000,21800302,104,12740,5.5,6.099999999999999,5.5,6.1657692307692304,6.2540350877192985,6.216789819376035,6.33435114503817,1.0,0.0
3488,6.7,0,7698010,126,2427,6.571428571428571,6.544444444444443,6.7,6.715720221606655,6.2540350877192985,6.6606017191977145,6.98,2.0,0.0
3489,6.5,120000000,186336279,120,379073,7.127272727272726,7.114285714285713,7.05,6.1060856498873015,6.2540350877192985,6.216789819376035,6.042424242424243,1.0,0.0
3490,5.9,40000000,20883046,108,8610,5.928571428571429,6.325,5.9,6.1657692307692304,6.2540350877192985,6.216789819376035,7.233333333333333,1.0,0.0
3491,6.3,25000000,33302167,90,96177,6.380000000000001,6.3,6.35,6.1657692307692304,6.143007360672983,6.6606017191977145,6.396357615894037,1.0,0.0
3492,7.3,20000000,28476219,120,129919,6.853846153846153,6.55,6.533333333333334,6.756321839080459,6.453213443396231,6.216789819376035,6.0574257425742575,1.0,0.0
3493,7.7,8000000,685143,104,18249,5.508000000000001,6.393750000000002,7.7,6.1657692307692304,6.2540350877192985,6.216789819376035,6.6000000000000005,1.0,0.0
3494,5.8,50000000,126293452,96,118036,6.166666666666668,5.9,5.8,6.1657692307692304,6.2540350877192985,6.216789819376035,6.265060240963853,1.0,0.0
3495,6.3,20000000,15379253,110,10006,5.9444444444444455,5.65,6.25,6.1657692307692304,6.2540350877192985,6.216789819376035,6.3,1.0,0.0
3496,7.3,23000000,82569971,143,31602,6.176923076923076,6.1,6.8599999999999985,6.715720221606655,6.143007360672983,6.216789819376035,6.146153846153847,3.0,0.0
3497,6.9,10000000,17737646,104,51307,7.316666666666666,6.144444444444443,6.9,6.715720221606655,6.143007360672983,6.6606017191977145,6.620779220779219,1.0,0.0
3498,6.5,0,287752,103,1607,6.1571428571428575,6.6875,6.7714285714285705,6.1657692307692304,6.453213443396231,6.216789819376035,6.5,1.0,0.0
3499,5.8,25000000,8315975,114,5931,6.17,6.18,6.485714285714287,6.715720221606655,6.453213443396231,6.216789819376035,5.8,1.0,0.0
3500,3.9,30000000,21382456,87,12708,5.85,6.025,5.9,6.354846938775506,6.143007360672983,6.216789819376035,6.330392156862747,1.0,0.0
3501,6.2,65000000,32061555,93,37538,6.630000000000001,6.2,6.9,6.1657692307692304,6.438095238095237,6.216789819376035,6.400000000000001,1.0,0.0
3502,3.6,10000000,4247162,84,7914,3.65,4.949999999999998,4.499999999999999,6.1060856498873015,6.143007360672983,6.216789819376035,6.145348837209303,1.0,0.0
3503,6.2,0,12674183,97,21377,6.380000000000001,6.2,6.2,6.1060856498873015,6.2540350877192985,6.95128205128205,6.5,1.0,0.0
3504,7.9,47000000,3600,141,173190,6.7333333333333325,7.575,7.75,6.715720221606655,6.453213443396231,7.283333333333332,7.9,1.0,0.0
3505,5.9,0,1221366,93,1077,6.1,5.65,5.9,6.1657692307692304,6.143007360672983,6.216789819376035,5.9,1.0,0.0
3506,6.8,145000000,111506430,92,52421,6.8,6.0,5.075,6.746931407942238,6.143007360672983,6.216789819376035,6.8,1.0,0.0
3507,6.0,55000000,68224452,100,73019,6.740909090909091,6.1400000000000015,6.18,6.1657692307692304,6.143007360672983,6.216789819376035,6.197073170731709,1.0,0.0
3508,6.3,8000000,25369,95,33496,6.383333333333333,6.3,6.375,6.1060856498873015,6.453213443396231,6.216789819376035,6.3,1.0,0.0
3509,5.8,43000000,13351357,119,3990,6.409999999999998,6.1,5.700000000000001,6.1657692307692304,6.453213443396231,6.216789819376035,6.4129032258064536,3.0,0.0
3510,6.3,0,72844,88,2601,6.775,6.3,6.25,6.354846938775506,6.143007360672983,6.6606017191977145,6.1800000000000015,1.0,0.0
3511,5.9,13000000,3125424,98,2743,6.199999999999998,6.933333333333333,5.9,6.1657692307692304,6.2540350877192985,6.216789819376035,6.050000000000002,1.0,0.0
3512,5.2,22000000,25628629,100,32229,6.323076923076923,6.56,4.5,6.1657692307692304,6.2540350877192985,6.216789819376035,6.145348837209303,1.0,0.0
3513,3.8,0,12350030,96,4465,5.6,5.7,5.550000000000002,6.1657692307692304,6.2540350877192985,6.216789819376035,4.925,1.0,0.0
3514,7.3,0,9217930,101,11598,6.9375,6.769999999999999,6.666666666666668,7.040389972144843,6.143007360672983,6.6606017191977145,7.3,1.0,0.0
3515,6.9,0,3263672,97,3065,6.6,7.2,6.9,6.715720221606655,6.2540350877192985,6.6606017191977145,6.38,1.0,0.0
3516,7.1,20000000,11034436,103,14000,6.9375,6.764705882352941,7.1,6.1657692307692304,6.453213443396231,6.6606017191977145,7.1,1.0,0.0
3517,6.9,25000000,219200000,125,198772,6.308000000000002,6.5,6.9,6.1657692307692304,6.2540350877192985,6.216789819376035,6.197073170731709,2.0,2.0
3518,6.4,7000000,2144667,125,3789,6.414285714285714,5.914285714285716,6.15,7.040389972144843,6.453213443396231,6.216789819376035,6.449999999999998,1.0,0.0
3519,6.2,25000000,10070000,105,6054,6.233333333333333,5.800000000000002,6.1,6.1657692307692304,6.2540350877192985,6.216789819376035,6.225882352941178,1.0,0.0
3520,7.4,11000000,22551000,111,39297,6.885714285714287,6.95,6.95,6.1657692307692304,6.2540350877192985,6.6606017191977145,7.250000000000001,1.0,0.0
3521,7.2,0,4327763,109,14679,7.2,7.65,7.2,6.1657692307692304,6.2540350877192985,6.216789819376035,7.2,1.0,0.0
3522,7.4,10000000,21590086,130,146045,6.536363636363635,7.125,7.125,6.715720221606655,6.2540350877192985,6.216789819376035,6.052272727272729,1.0,0.0
3523,7.1,30000000,16759216,110,71729,6.358823529411764,7.781818181818182,7.371428571428572,6.1657692307692304,6.453213443396231,7.355555555555557,6.396357615894037,1.0,0.0
3524,6.3,35000000,6592103,114,29963,6.3,6.324999999999998,5.9,6.756321839080459,6.453213443396231,6.853356890459359,6.3,1.0,0.0
3525,7.6,90000000,120620254,88,193214,7.6,7.6,7.6,6.746931407942238,6.438095238095237,6.216789819376035,7.199999999999998,3.0,0.0
3526,8.0,15000000,7220243,147,263699,6.6,7.542857142857144,7.52,6.715720221606655,6.453213443396231,6.853356890459359,7.7666666666666675,2.0,0.0
3527,6.2,29000000,11500000,107,13725,6.153333333333332,6.387499999999998,5.94,6.756321839080459,6.453213443396231,6.216789819376035,6.174999999999999,1.0,0.0
3528,6.0,45000000,20100000,117,26196,6.322222222222222,5.9625,6.0,6.1657692307692304,6.2540350877192985,6.216789819376035,6.265060240963853,1.0,0.0
3529,6.9,28000000,4554569,112,8298,6.9,6.542857142857143,7.025,6.1657692307692304,6.453213443396231,6.216789819376035,6.33435114503817,1.0,0.0
3530,7.6,70000000,47403685,164,186355,6.571428571428571,7.385714285714287,7.5,6.756321839080459,6.453213443396231,6.853356890459359,6.659210526315787,7.0,0.0
3531,6.9,0,33609000,99,17264,6.1,7.300000000000002,7.0,6.1060856498873015,6.438095238095237,6.216789819376035,6.9,1.0,0.0
3532,6.3,24000000,16625807,87,15619,6.3,5.48,6.3,6.354846938775506,6.438095238095237,6.216789819376035,5.633333333333333,1.0,0.0
3533,6.4,50000000,51183113,107,26380,6.5,6.566666666666667,6.4,6.354846938775506,6.143007360672983,6.216789819376035,6.330392156862747,1.0,0.0
3534,6.1,0,25826788,107,24953,6.093750000000003,5.6,5.9,6.1060856498873015,6.453213443396231,6.216789819376035,6.3843537414965965,1.0,0.0
3535,6.1,50000000,31874869,115,46166,5.942857142857143,6.442857142857143,6.6000000000000005,6.756321839080459,6.453213443396231,6.216789819376035,6.3843537414965965,1.0,0.0
3536,7.3,0,17382000,122,23058,6.19,6.666666666666668,6.4750000000000005,6.715720221606655,6.453213443396231,6.216789819376035,6.3843537414965965,1.0,0.0
3537,5.9,6000000,9947631,100,3561,5.316666666666666,5.42,5.9,6.1060856498873015,6.453213443396231,6.216789819376035,5.661538461538462,1.0,0.0
3538,6.5,40000000,50572589,95,86258,6.3599999999999985,5.8,5.642857142857142,6.1657692307692304,6.2540350877192985,6.216789819376035,6.4129032258064536,1.0,0.0
3539,7.4,0,6263883,124,5638,6.371428571428572,6.633333333333333,5.65,6.756321839080459,6.2540350877192985,6.216789819376035,6.2250000000000005,2.0,0.0
3540,6.8,27000000,14859394,124,10622,6.590000000000002,5.9071428571428575,6.866666666666667,6.715720221606655,6.143007360672983,6.216789819376035,6.6,3.0,0.0
3541,5.9,30000000,43894863,98,27405,6.211111111111111,6.050000000000002,5.9,6.1657692307692304,6.2540350877192985,6.216789819376035,6.3843537414965965,1.0,0.0
3542,7.7,0,845464,97,25260,7.7,7.7,7.7,6.715720221606655,6.2540350877192985,6.853356890459359,6.866666666666667,1.0,0.0
3543,5.2,25000000,6820,111,24230,6.362500000000002,5.2,5.95,6.1060856498873015,6.453213443396231,6.216789819376035,5.7625,1.0,0.0
3544,6.8,2000000,1204430,95,4634,6.8,5.949999999999998,6.8,5.68700361010831,6.453213443396231,6.95,6.25,1.0,0.0
3545,3.8,4500000,1246237,93,1908,3.8,3.8,3.8,6.1657692307692304,6.143007360672983,6.217333333333339,3.8,1.0,0.0
3546,6.1,0,174380,89,2690,6.449999999999998,6.1,6.783333333333332,6.1657692307692304,6.143007360672983,6.216789819376035,5.81,1.0,0.0
3547,5.9,40000000,19219250,101,38869,5.8875,6.209999999999999,5.9,6.1657692307692304,6.453213443396231,6.216789819376035,6.052272727272729,1.0,0.0
3548,6.3,46000000,127120029,105,106240,6.033333333333332,6.575000000000001,6.3500000000000005,6.1657692307692304,6.2540350877192985,6.216789819376035,6.225882352941178,3.0,0.0
3549,6.0,18000000,59573085,94,22142,6.199999999999998,6.56,6.3,6.1657692307692304,6.2540350877192985,6.216789819376035,5.9750000000000005,1.0,0.0
3550,5.5,15000000,51545952,101,47784,5.5,5.266666666666667,5.45,5.68700361010831,6.453213443396231,6.216789819376035,6.052272727272729,1.0,0.0
3551,6.2,0,23591472,97,16370,6.2041666666666675,6.433333333333334,6.042857142857144,6.1657692307692304,6.2540350877192985,6.216789819376035,6.08,1.0,0.0
3552,4.7,14000000,15550605,86,25363,5.977777777777778,6.05,5.45,6.1657692307692304,6.2540350877192985,6.216789819376035,5.7263157894736825,1.0,0.0
3553,5.4,0,3335984,85,3667,5.4,5.800000000000002,5.4,6.1657692307692304,6.2540350877192985,6.216789819376035,6.33435114503817,1.0,0.0
3554,5.6,0,4781448,97,1426,5.9,5.8,5.6,6.1657692307692304,6.453213443396231,6.216789819376035,5.6,1.0,0.0
3555,7.5,11000000,52929168,120,88685,5.928571428571429,6.222222222222222,6.639999999999999,6.1657692307692304,6.453213443396231,6.216789819376035,7.5,2.0,1.0
3556,4.6,0,3922273,90,945,4.6,4.6,4.6,6.1657692307692304,6.2540350877192985,6.216789819376035,6.145348837209303,1.0,0.0
3557,7.0,6000000,34099640,95,17398,5.42,6.675,7.0,6.1657692307692304,6.143007360672983,6.216789819376035,6.2666666666666675,1.0,0.0
3558,7.3,5500000,11079373,128,3222,7.3,6.7666666666666675,7.0,6.715720221606655,6.453213443396231,6.216789819376035,6.776923076923077,1.0,0.0
3559,5.4,0,25479558,90,9254,6.736363636363635,5.8500000000000005,5.75,6.1657692307692304,6.143007360672983,6.853356890459359,6.33435114503817,1.0,0.0
3560,7.6,0,1710856,105,5179,7.6,7.6,7.6,6.354846938775506,6.438095238095237,6.853356890459359,6.9,1.0,0.0
3561,5.0,65000000,36830057,94,11414,4.8,5.825,5.0,6.1657692307692304,6.143007360672983,6.216789819376035,6.330392156862747,1.0,0.0
3562,6.5,21500000,22294341,101,12809,6.366666666666667,6.3,6.5,6.354846938775506,6.2540350877192985,6.216789819376035,5.65,1.0,0.0
3563,4.9,0,7985929,103,5996,6.409999999999998,5.874999999999999,5.700000000000001,6.1657692307692304,6.143007360672983,6.216789819376035,6.4129032258064536,1.0,0.0
3564,6.8,17000000,59847242,102,60391,6.8,6.166666666666668,6.0,6.1657692307692304,6.2540350877192985,6.216789819376035,6.265060240963853,1.0,0.0
3565,5.2,0,17359799,99,15940,5.4,6.166666666666668,6.0,6.1657692307692304,6.143007360672983,6.216789819376035,5.7285714285714295,1.0,0.0
3566,6.4,0,3603615,100,413,6.066666666666667,5.800000000000002,6.4,6.715720221606655,6.143007360672983,6.216789819376035,6.4,1.0,0.0
3567,7.9,0,14743391,103,54654,7.091666666666668,7.062499999999999,7.15,7.040389972144843,6.453213443396231,6.8590909090909085,7.9,7.0,2.0
3568,6.8,0,27484464,117,9147,6.322222222222222,6.8,6.800000000000002,6.715720221606655,6.2540350877192985,6.216789819376035,6.8,1.0,0.0
3569,5.9,17000000,8662318,98,16145,6.199999999999998,5.825,5.9,6.1657692307692304,6.2540350877192985,6.216789819376035,5.9,1.0,0.0
3570,6.5,0,616310,98,2573,6.925,6.066666666666666,6.5,7.040389972144843,6.2540350877192985,6.6606017191977145,6.966666666666666,1.0,0.0
3571,6.0,0,5958456,86,2125,6.112500000000002,6.0,6.0,6.746931407942238,6.438095238095237,6.216789819376035,6.65,1.0,0.0
3572,7.6,0,1477071,98,4012,7.6,7.6,7.6,6.354846938775506,6.143007360672983,6.853356890459359,6.9,1.0,0.0
3573,7.5,0,346696,105,6574,7.5,7.409999999999998,7.4833333333333325,6.715720221606655,6.453213443396231,6.6606017191977145,7.5,1.0,0.0
3574,8.0,12000000,4018695,165,81130,7.5,7.7666666666666675,8.0,6.354846938775506,6.2540350877192985,7.682051282051282,7.825,1.0,0.0
3575,5.6,0,123587,99,583,6.211111111111111,5.199999999999998,5.199999999999998,6.1657692307692304,6.453213443396231,6.216789819376035,6.133333333333333,1.0,0.0
3576,7.1,2500000,6401336,104,40101,6.82,6.546153846153847,6.7,6.715720221606655,6.453213443396231,6.216789819376035,6.145348837209303,1.0,0.0
3577,7.4,30000000,49200230,109,79925,6.03,6.866666666666666,6.966666666666666,6.715720221606655,6.2540350877192985,6.216789819376035,7.4,1.0,0.0
3578,4.8,25000000,14637490,100,17312,4.8,5.9071428571428575,5.6000000000000005,5.68700361010831,6.453213443396231,6.216789819376035,5.866666666666667,1.0,0.0
3579,5.2,20000000,13854000,105,22281,5.4,5.800000000000002,6.0,6.1657692307692304,6.2540350877192985,6.216789819376035,5.2,1.0,0.0
3580,6.8,0,992238,86,17239,6.8,7.1,6.8,6.715720221606655,6.453213443396231,6.6606017191977145,6.8,1.0,0.0
3581,5.1,30000000,22530295,96,56128,6.333333333333332,5.916666666666668,5.35,6.1657692307692304,6.2540350877192985,6.216789819376035,6.042424242424243,1.0,0.0
3582,7.1,0,682016,100,692,7.1,7.1,7.1,6.1657692307692304,7.14761904761905,7.142857142857142,7.1,1.0,0.0
3583,7.0,0,14600347,99,75373,6.675000000000002,7.15,7.0,7.040389972144843,6.453213443396231,6.6606017191977145,6.893103448275862,3.0,0.0
3584,7.7,0,697181,105,59675,7.7,6.277777777777778,6.3375,6.715720221606655,6.798591549295779,6.216789819376035,6.95,1.0,0.0
3585,6.0,10000000,6166819,97,2180,6.8619047619047615,6.65,5.0,6.1657692307692304,6.2540350877192985,6.216789819376035,6.2475,1.0,0.0
3586,6.1,68000000,29655590,121,56155,6.203703703703702,6.1,4.949999999999998,6.1060856498873015,6.2540350877192985,6.216789819376035,6.396357615894037,1.0,0.0
3587,7.4,0,1007306,73,16362,7.4,7.4,7.4,6.1657692307692304,6.2540350877192985,6.216789819376035,7.4,1.0,0.0
3588,6.8,0,77126,97,7956,6.8,6.8,6.8,6.1657692307692304,6.453213443396231,6.216789819376035,6.8,1.0,0.0
3589,7.6,2800000,367879,110,20241,7.6,7.369999999999999,7.369999999999999,6.1657692307692304,6.453213443396231,6.216789819376035,6.975,1.0,0.0
3590,6.7,28000000,8888143,119,23089,7.011111111111112,6.5888888888888895,6.15,6.1657692307692304,6.453213443396231,6.217333333333339,6.7,1.0,0.0
3591,6.2,6000000,12793213,104,20071,6.2,5.825,5.633333333333333,6.1657692307692304,6.453213443396231,6.216789819376035,6.050000000000002,1.0,0.0
3592,8.0,25000000,90135191,138,361466,6.637499999999998,7.154166666666665,6.630000000000001,6.756321839080459,6.453213443396231,6.216789819376035,6.3843537414965965,10.0,4.0
3593,5.7,32000000,80197993,92,69721,6.292307692307693,6.133333333333333,6.300000000000002,6.1657692307692304,6.143007360672983,6.329850746268655,6.304247104247107,1.0,0.0
3594,5.5,12000000,5669831,83,3267,6.728571428571428,6.333333333333332,5.85,6.1657692307692304,6.143007360672983,6.216789819376035,6.225882352941178,1.0,0.0
3595,6.0,1000000,446934,93,2586,6.0,6.2,6.3,6.715720221606655,6.453213443396231,6.216789819376035,6.0,1.0,0.0
3596,7.9,0,1769305,132,26378,6.5,7.5555555555555545,7.5555555555555545,6.1657692307692304,6.959195402298849,6.6606017191977145,7.6,1.0,0.0
3597,6.5,30000000,51132598,83,82374,5.85,6.3,5.9,6.1657692307692304,6.2540350877192985,6.216789819376035,6.304247104247107,1.0,0.0
3598,5.7,0,1038959,95,1393,6.1571428571428575,5.7,5.7,6.1657692307692304,6.453213443396231,6.216789819376035,5.7,1.0,0.0
3599,6.0,0,28676,100,1896,6.0,6.0,6.0,6.1060856498873015,6.453213443396231,6.95128205128205,6.0,1.0,0.0
3600,7.1,16000000,2541541,115,39143,6.328571428571428,6.8,7.1,6.715720221606655,6.453213443396231,6.217333333333339,6.713333333333334,1.0,0.0
3601,5.9,20000000,25612520,99,16948,5.949999999999998,6.1,5.95,6.1657692307692304,6.143007360672983,6.216789819376035,6.3843537414965965,1.0,0.0
3602,6.6,25000000,47144110,97,55077,6.960000000000001,6.56,6.35,6.1657692307692304,6.143007360672983,6.216789819376035,6.396357615894037,1.0,0.0
3603,6.1,35000000,29197642,109,21695,6.960000000000001,6.15,6.35,6.1657692307692304,6.143007360672983,6.6606017191977145,6.396357615894037,1.0,0.0
3604,6.1,0,47687,81,1353,6.1,6.1,6.1,6.354846938775506,6.438095238095237,6.685365853658537,6.1,1.0,0.0
3605,6.9,400000,44540956,96,171007,6.9,6.133333333333333,6.300000000000002,6.1657692307692304,6.143007360672983,6.216789819376035,6.817543859649125,1.0,0.0
3606,7.2,7500000,10460089,105,35355,6.116666666666667,6.875,6.840000000000002,6.756321839080459,6.453213443396231,6.216789819376035,6.304247104247107,1.0,0.0
3607,6.6,0,10873237,97,6377,6.542857142857143,5.718181818181819,6.25,6.1060856498873015,6.453213443396231,6.216789819376035,6.2250000000000005,1.0,0.0
3608,6.3,0,20838,100,4052,6.633333333333333,6.4,6.3,6.715720221606655,6.3,6.853356890459359,6.3,1.0,0.0
3609,7.6,27000000,71320000,97,115848,5.722222222222222,5.94,6.3444444444444414,6.1657692307692304,6.2540350877192985,6.216789819376035,6.3843537414965965,1.0,0.0
3610,5.6,0,35764982,88,41326,5.366666666666667,5.792857142857143,5.449999999999998,6.1060856498873015,6.2540350877192985,6.216789819376035,6.265060240963853,1.0,0.0
3611,6.9,100000000,173008894,131,268591,6.149999999999999,6.3900000000000015,6.271428571428572,6.1060856498873015,6.143007360672983,6.216789819376035,6.330392156862747,1.0,0.0
3612,6.5,130000000,219964115,124,193052,6.149999999999999,6.3900000000000015,6.5,6.1060856498873015,6.143007360672983,6.216789819376035,6.330392156862747,1.0,0.0
3613,5.9,2000000,1301121,111,448,5.9,5.9,5.9,6.715720221606655,6.143007360672983,6.216789819376035,6.776923076923077,1.0,0.0
3614,7.3,34000000,50282766,118,185627,6.42,6.9294117647058835,8.059999999999999,6.756321839080459,6.453213443396231,6.216789819376035,6.3843537414965965,1.0,0.0
3615,5.5,0,25069101,113,13756,6.116666666666667,5.5,5.550000000000002,6.1060856498873015,6.453213443396231,6.216789819376035,6.2475,1.0,0.0
3616,7.0,5000000,3369307,94,27485,6.2,6.825,6.3,6.1060856498873015,6.453213443396231,6.216789819376035,7.0,1.0,0.0
3617,7.7,12000000,17654912,115,97893,6.666666666666668,7.333333333333332,7.7,6.354846938775506,6.453213443396231,6.216789819376035,7.045454545454546,10.0,0.0
3618,6.1,13500000,26255594,108,8750,5.875,5.699999999999998,6.1,6.1657692307692304,6.2540350877192985,6.216789819376035,6.304247104247107,1.0,0.0
3619,6.5,0,74864,110,22829,6.65,6.166666666666668,6.5,6.1060856498873015,6.453213443396231,6.685365853658537,6.533333333333334,1.0,0.0
3620,6.5,66000000,43577636,132,145738,6.7,6.5,6.5,6.1060856498873015,6.2540350877192985,6.216789819376035,6.659210526315787,1.0,0.0
3621,6.2,0,15185672,120,18215,6.550000000000002,5.95,6.336363636363635,6.756321839080459,6.453213443396231,6.216789819376035,6.4129032258064536,1.0,0.0
3622,6.3,18000000,150157400,97,242874,6.3,6.433333333333334,6.0,6.1657692307692304,6.453213443396231,6.216789819376035,5.933333333333334,1.0,0.0
3623,5.7,35000000,55291815,92,83340,6.3,6.433333333333334,6.0,6.1657692307692304,6.453213443396231,6.216789819376035,5.933333333333334,1.0,0.0
3624,6.5,31000000,33683817,112,23973,6.836363636363638,6.438461538461539,6.5,6.715720221606655,6.2540350877192985,6.216789819376035,6.5,3.0,0.0
3625,5.6,0,2001124,95,3987,5.3,5.425000000000002,5.6,6.1060856498873015,6.453213443396231,7.13939393939394,5.6,1.0,0.0
3626,7.0,0,938875,107,5680,7.122222222222222,7.066666666666667,7.0,7.040389972144843,6.453213443396231,7.025,7.0,1.0,0.0
3627,6.6,20000000,38562379,96,81127,5.949999999999998,5.666666666666668,6.6,6.354846938775506,6.2540350877192985,6.216789819376035,6.8,1.0,0.0
3628,6.6,20000000,24850922,110,85496,6.949999999999998,6.366666666666667,6.25,6.1060856498873015,6.2540350877192985,6.216789819376035,6.344736842105262,1.0,0.0
3629,6.0,25000000,55474756,107,72371,5.816666666666666,5.044444444444443,6.325,6.1657692307692304,6.2540350877192985,6.216789819376035,6.270689655172415,1.0,0.0
3630,7.2,15000000,2434652,103,118784,6.9,7.0,7.2666666666666675,6.715720221606655,6.453213443396231,6.6606017191977145,7.3,1.0,0.0
3631,5.1,6400000,6849998,86,5483,5.074999999999998,5.1,5.1,6.756321839080459,6.453213443396231,6.216789819376035,6.225882352941178,1.0,0.0
3632,5.3,0,28658,91,2982,6.375,5.3,5.3,6.715720221606655,6.453213443396231,6.216789819376035,6.3,1.0,0.0
3633,5.6,8000000,16734283,97,18623,6.066666666666667,5.6,5.6,6.1657692307692304,6.143007360672983,6.216789819376035,6.052272727272729,1.0,0.0
3634,6.6,8500000,47624253,97,25867,6.093750000000003,6.475,6.6,6.1060856498873015,6.453213443396231,6.216789819376035,6.3843537414965965,1.0,0.0
3635,6.7,5000000,3565508,98,2341,6.7,6.433333333333334,6.85,6.756321839080459,6.453213443396231,6.216789819376035,6.49,1.0,0.0
3636,6.4,8000000,18090181,112,41464,6.5,5.9071428571428575,5.6000000000000005,5.775,6.453213443396231,6.216789819376035,6.145348837209303,1.0,0.0
3637,4.9,0,20416,93,3666,6.1125,6.2125,5.25,6.715720221606655,6.453213443396231,6.216789819376035,5.7625,1.0,0.0
3638,5.7,56000000,54544638,113,70914,5.18,6.013333333333334,5.7,6.1657692307692304,6.2540350877192985,6.216789819376035,6.145348837209303,1.0,0.0
3639,4.9,30000000,14018364,100,18830,4.9,5.533333333333334,4.9,6.1657692307692304,6.143007360672983,6.216789819376035,6.3843537414965965,1.0,0.0
3640,6.4,15000000,10763469,124,14652,6.841666666666666,6.993939393939392,6.56,6.1657692307692304,6.143007360672983,6.216789819376035,6.33435114503817,1.0,0.0
3641,6.3,14700000,1585859,103,41273,6.6000000000000005,6.3,6.3,6.1657692307692304,6.453213443396231,6.216789819376035,6.3,1.0,0.0
3642,7.0,15000000,2819485,121,16383,7.389999999999999,6.1000000000000005,7.0,6.715720221606655,6.143007360672983,6.216789819376035,6.2,1.0,0.0
3643,6.2,70000000,18211013,96,131848,6.149999999999999,6.387499999999998,6.75,6.1060856498873015,6.2540350877192985,6.216789819376035,6.304247104247107,1.0,0.0
3644,6.1,11000000,57328603,98,30194,5.416666666666668,5.242857142857141,6.225,6.1657692307692304,6.453213443396231,6.216789819376035,6.145348837209303,1.0,0.0
3645,5.7,12000000,15942628,108,7644,5.966666666666668,6.1,5.7,6.1060856498873015,6.453213443396231,6.216789819376035,5.763636363636363,1.0,0.0
3646,5.6,80000000,120146040,88,52146,6.246666666666667,6.066666666666667,5.6,6.1657692307692304,6.2540350877192985,6.329850746268655,6.145348837209303,0.0,0.0
3647,7.2,10000000,1587173,132,9963,6.8,7.0,7.2200000000000015,6.715720221606655,6.143007360672983,6.6606017191977145,7.2,1.0,0.0
