,budget,company,country,director,genre,gross,film,rating,released,runtime,score,star,votes,writer,year,Unnamed: 15,Oscar Winning Category,Oscar Winner,winner
1678,,,,,,,A Man and a Woman,,,,,,,,,,FOREIGN LANGUAGE FILM,France,True
1679,,,,,,,A Man and a Woman,,,,,,,,,,WRITING (Story and Screenplay--written directly for the screen),"Story by Claude Lelouch;  Screenplay by Claude Lelouch, Pierre Uytterhoeven",True
1680,,,,,,,Born Free,,,,,,,,,,MUSIC (Original Music Score),John Barry,True
1681,,,,,,,Born Free,,,,,,,,,,MUSIC (Song),Music by John Barry; Lyrics by Don Black,True
1682,,,,,,,A Funny Thing Happened on the Way to the Forum,,,,,,,,,,MUSIC (Scoring of Music--adaptation or treatment),Ken Thorne,True
1683,,,,,,,Herb Alpert and the Tijuana Brass Double Feature,,,,,,,,,,SHORT SUBJECT (Cartoon),"John Hubley and Faith Hubley, Producers",True
1684,,,,,,,Wild Wings,,,,,,,,,,SHORT SUBJECT (Live Action),"Edgar Anstey, Producer",True
1685,,,,,,,In the Heat of the Night,,,,,,,,,,ACTOR,Rod Steiger,True
1686,,,,,,,In the Heat of the Night,,,,,,,,,,FILM EDITING,Hal Ashby,True
1687,,,,,,,In the Heat of the Night,,,,,,,,,,BEST PICTURE,"Walter Mirisch, Producer",True
1688,,,,,,,In the Heat of the Night,,,,,,,,,,SOUND,Samuel Goldwyn Studio Sound Department,True
1689,,,,,,,In the Heat of the Night,,,,,,,,,,WRITING (Screenplay--based on material from another medium),Stirling Silliphant,True
1690,,,,,,,Cool Hand Luke,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,George Kennedy,True
1691,,,,,,,Guess Who's Coming to Dinner,,,,,,,,,,ACTRESS,Katharine Hepburn,True
1692,,,,,,,Guess Who's Coming to Dinner,,,,,,,,,,WRITING (Story and Screenplay--written directly for the screen),William Rose,True
1693,,,,,,,Bonnie and Clyde,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Estelle Parsons,True
1694,,,,,,,Bonnie and Clyde,,,,,,,,,,CINEMATOGRAPHY,Burnett Guffey,True
1695,,,,,,,Camelot,,,,,,,,,,ART DIRECTION,"Art Direction:  John Truscott, Edward Carrere;  Set Decoration:  John W. Brown",True
1696,,,,,,,Camelot,,,,,,,,,,COSTUME DESIGN,John Truscott,True
1697,,,,,,,Camelot,,,,,,,,,,MUSIC (Scoring of Music--adaptation or treatment),"Alfred Newman, Ken Darby",True
1698,,,,,,,The Graduate,,,,,,,,,,DIRECTING,Mike Nichols,True
1699,,,,,,,The Anderson Platoon,,,,,,,,,,DOCUMENTARY (Feature),"Pierre Schoendoerffer, Producer",True
1700,,,,,,,The Redwoods,,,,,,,,,,DOCUMENTARY (Short Subject),"Mark Harris and Trevor Greenwood, Producers",True
1701,,,,,,,Closely Watched Trains,,,,,,,,,,FOREIGN LANGUAGE FILM,Czechoslovakia,True
1702,,,,,,,Thoroughly Modern Millie,,,,,,,,,,MUSIC (Original Music Score),Elmer Bernstein,True
1703,,,,,,,A Place to Stand,,,,,,,,,,SHORT SUBJECT (Live Action),"Christopher Chapman, Producer",True
1704,,,,,,,The Dirty Dozen,,,,,,,,,,SOUND EFFECTS,John Poyner,True
1705,,,,,,,Charly,,,,,,,,,,ACTOR,Cliff Robertson,True
1706,,,,,,,The Subject Was Roses,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Jack Albertson,True
1707,,,,,,,The Lion in Winter,,,,,,,,,,ACTRESS,Katharine Hepburn,True
1708,,,,,,,The Lion in Winter,,,,,,,,,,MUSIC (Original Score--for a motion picture [not a musical]),John Barry,True
1709,,,,,,,The Lion in Winter,,,,,,,,,,WRITING (Screenplay--based on material from another medium),James Goldman,True
1710,,,,,,,Funny Girl,,,,,,,,,,ACTRESS,Barbra Streisand,True
1711,,,,,,,Rosemary's Baby,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Ruth Gordon,True
1712,,,,,,,Oliver!,,,,,,,,,,ART DIRECTION,"Art Direction:  John Box, Terence Marsh;  Set Decoration:  Vernon Dixon, Ken Muggleston",True
1713,,,,,,,Oliver!,,,,,,,,,,DIRECTING,Carol Reed,True
1714,,,,,,,Oliver!,,,,,,,,,,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by John Green,True
1715,,,,,,,Oliver!,,,,,,,,,,BEST PICTURE,"John Woolf, Producer",True
1716,,,,,,,Oliver!,,,,,,,,,,SOUND,Shepperton Studio Sound Department,True
1717,,,,,,,Romeo and Juliet,,,,,,,,,,CINEMATOGRAPHY,Pasqualino De Santis,True
1718,,,,,,,Romeo and Juliet,,,,,,,,,,COSTUME DESIGN,Danilo Donati,True
1719,,,,,,,Journey into Self,,,,,,,,,,DOCUMENTARY (Feature),"Bill McGaw, Producer",True
1720,,,,,,,Why Man Creates,,,,,,,,,,DOCUMENTARY (Short Subject),"Saul Bass, Producer",True
1721,,,,,,,Bullitt,,,,,,,,,,FILM EDITING,Frank P. Keller,True
1722,,,,,,,War and Peace,,,,,,,,,,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,True
1723,,,,,,,Winnie the Pooh and the Blustery Day,,,,,,,,,,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",True
1724,,,,,,,Robert Kennedy Remembered,,,,,,,,,,SHORT SUBJECT (Live Action),"Charles Guggenheim, Producer",True
1725,,,,,,,2001: A Space Odyssey,,,,,,,,,,SPECIAL VISUAL EFFECTS,Stanley Kubrick,True
1726,,,,,,,True Grit '69,,,,,,,,,,ACTOR,John Wayne,True
1727,,,,,,,"They Shoot Horses, Don't They?",,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Gig Young,True
1728,,,,,,,The Prime of Miss Jean Brodie,,,,,,,,,,ACTRESS,Maggie Smith,True
1729,,,,,,,Cactus Flower,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Goldie Hawn,True
1730,,,,,,,"Hello, Dolly!",,,,,,,,,,ART DIRECTION,"Art Direction:  John DeCuir, Jack Martin Smith, Herman Blumenthal;  Set Decoration:  Walter M. Scott, George Hopkins, Raphael Bretton",True
1731,,,,,,,"Hello, Dolly!",,,,,,,,,,MUSIC (Score of a Musical Picture--original or adaptation),Adaptation score by Lennie Hayton and Lionel Newman,True
1732,,,,,,,"Hello, Dolly!",,,,,,,,,,SOUND,"Jack Solomon, Murray Spivack",True
1733,,,,,,,Butch Cassidy and the Sundance Kid,,,,,,,,,,CINEMATOGRAPHY,Conrad Hall,True
1734,,,,,,,Butch Cassidy and the Sundance Kid,,,,,,,,,,MUSIC (Original Score--for a motion picture [not a musical]),Burt Bacharach,True
1735,,,,,,,Butch Cassidy and the Sundance Kid,,,,,,,,,,MUSIC (Song--Original for the Picture),Music by Burt Bacharach; Lyrics by Hal David,True
1736,,,,,,,Butch Cassidy and the Sundance Kid,,,,,,,,,,WRITING (Story and Screenplay--based on material not previously published or produced),William Goldman,True
1737,,,,,,,Anne of the Thousand Days,,,,,,,,,,COSTUME DESIGN,Margaret Furse,True
1738,,,,,,,Midnight Cowboy,,,,,,,,,,DIRECTING,John Schlesinger,True
1739,,,,,,,Midnight Cowboy,,,,,,,,,,BEST PICTURE,"Jerome Hellman, Producer",True
1740,,,,,,,Midnight Cowboy,,,,,,,,,,WRITING (Screenplay--based on material from another medium),Waldo Salt,True
1741,,,,,,,Arthur Rubinstein - The Love of Life,,,,,,,,,,DOCUMENTARY (Feature),"Bernard Chevry, Producer",True
1742,,,,,,,Czechoslovakia 1968,,,,,,,,,,DOCUMENTARY (Short Subject),"Denis Sanders and Robert M. Fresco, Producers",True
1743,,,,,,,Z,,,,,,,,,,FILM EDITING,Fran̤oise Bonnot,True
1744,,,,,,,Z,,,,,,,,,,FOREIGN LANGUAGE FILM,Algeria,True
1745,,,,,,,It's Tough to Be a Bird,,,,,,,,,,SHORT SUBJECT (Cartoon),"Ward Kimball, Producer",True
1746,,,,,,,The Magic Machines,,,,,,,,,,SHORT SUBJECT (Live Action),"Joan Keller Stern, Producer",True
1747,,,,,,,Marooned,,,,,,,,,,SPECIAL VISUAL EFFECTS,Robbie Robertson,True
1748,,,,,,,Patton,,,,,,,,,,ACTOR,George C. Scott,True
1749,,,,,,,Patton,,,,,,,,,,ART DIRECTION,"Art Direction:  Urie McCleary, Gil Parrondo;  Set Decoration:  Antonio Mateos, Pierre-Louis Thevenet",True
1750,,,,,,,Patton,,,,,,,,,,DIRECTING,Franklin J. Schaffner,True
1751,,,,,,,Patton,,,,,,,,,,FILM EDITING,Hugh S. Fowler,True
1752,,,,,,,Patton,,,,,,,,,,BEST PICTURE,"Frank McCarthy, Producer",True
1753,,,,,,,Patton,,,,,,,,,,SOUND,"Douglas Williams, Don Bassman",True
1754,,,,,,,Patton,,,,,,,,,,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),"Francis Ford Coppola, Edmund H. North",True
1755,,,,,,,Ryan's Daughter,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,John Mills,True
1756,,,,,,,Ryan's Daughter,,,,,,,,,,CINEMATOGRAPHY,Freddie Young,True
1757,,,,,,,Women in Love,,,,,,,,,,ACTRESS,Glenda Jackson,True
1758,,,,,,,Airport,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Helen Hayes,True
1759,,,,,,,Cromwell,,,,,,,,,,COSTUME DESIGN,Nino Novarese,True
1760,,,,,,,Woodstock,,,,,,,,,,DOCUMENTARY (Feature),"Bob Maurice, Producer",True
1761,,,,,,,Interviews with My Lai Veterans,,,,,,,,,,DOCUMENTARY (Short Subject),"Joseph Strick, Producer",True
1762,,,,,,,Investigation of a Citizen above Suspicion,,,,,,,,,,FOREIGN LANGUAGE FILM,Italy,True
1763,,,,,,,Love Story,,,,,,,,,,MUSIC (Original Score),Francis Lai,True
1764,,,,,,,Let It Be,,,,,,,,,,MUSIC (Original Song Score),Music and lyrics by The Beatles,True
1765,,,,,,,Lovers and Other Strangers,,,,,,,,,,MUSIC (Song--Original for the Picture),Music by Fred Karlin; Lyrics by Robb Royer (aka Robb Wilson) and James Griffin (aka Arthur James),True
1766,,,,,,,Is It Always Right to Be Right?,,,,,,,,,,SHORT SUBJECT (Cartoon),"Nick Bosustow, Producer",True
1767,,,,,,,The Resurrection of Broncho Billy,,,,,,,,,,SHORT SUBJECT (Live Action),"John Longenecker, Producer",True
1768,,,,,,,Tora! Tora! Tora!,,,,,,,,,,SPECIAL VISUAL EFFECTS,"A. D. Flowers, L. B. Abbott",True
1769,,,,,,,M*A*S*H,,,,,,,,,,WRITING (Screenplay--based on material from another medium),"Ring Lardner, Jr.",True
1770,,,,,,,The French Connection,,,,,,,,,,ACTOR,Gene Hackman,True
1771,,,,,,,The French Connection,,,,,,,,,,DIRECTING,William Friedkin,True
1772,,,,,,,The French Connection,,,,,,,,,,FILM EDITING,Jerry Greenberg,True
1773,,,,,,,The French Connection,,,,,,,,,,BEST PICTURE,"Philip D'Antoni, Producer",True
1774,,,,,,,The French Connection,,,,,,,,,,WRITING (Screenplay--based on material from another medium),Ernest Tidyman,True
1775,,,,,,,The Last Picture Show,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Ben Johnson,True
1776,,,,,,,The Last Picture Show,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Cloris Leachman,True
1777,,,,,,,Klute,,,,,,,,,,ACTRESS,Jane Fonda,True
1778,,,,,,,Nicholas and Alexandra,,,,,,,,,,ART DIRECTION,"Art Direction:  John Box, Ernest Archer, Jack Maxsted, Gil Parrondo;  Set Decoration:  Vernon Dixon",True
1779,,,,,,,Nicholas and Alexandra,,,,,,,,,,COSTUME DESIGN,"Yvonne Blake, Antonio Castillo",True
1780,,,,,,,Fiddler on the Roof,,,,,,,,,,CINEMATOGRAPHY,Oswald Morris,True
1781,,,,,,,Fiddler on the Roof,,,,,,,,,,MUSIC (Scoring: Adaptation and Original Song Score),Adaptation Score by John Williams,True
1782,,,,,,,Fiddler on the Roof,,,,,,,,,,SOUND,"Gordon K. McCallum, David Hildyard",True
1783,,,,,,,The Hellstrom Chronicle,,,,,,,,,,DOCUMENTARY (Feature),"Walon Green, Producer",True
1784,,,,,,,Sentinels of Silence,,,,,,,,,,DOCUMENTARY (Short Subject),"Manuel Arango and Robert Amram, Producers",True
1785,,,,,,,Sentinels of Silence,,,,,,,,,,SHORT SUBJECT (Live Action),"Manuel Arango and Robert Amram, Producers",True
1786,,,,,,,The Garden of the Finzi Continis,,,,,,,,,,FOREIGN LANGUAGE FILM,Italy,True
1787,,,,,,,Summer of '42,,,,,,,,,,MUSIC (Original Dramatic Score),Michel Legrand,True
1788,,,,,,,The Crunch Bird,,,,,,,,,,SHORT SUBJECT (Animated),"Ted Petok, Producer",True
1789,,,,,,,Bedknobs and Broomsticks,,,,,,,,,,SPECIAL VISUAL EFFECTS,"Alan Maley, Eustace Lycett, Danny Lee",True
1790,,,,,,,The Hospital,,,,,,,,,,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),Paddy Chayefsky,True
1791,,,,,,,The Godfather,,,,,,,,,,ACTOR,Marlon Brando,True
1792,,,,,,,The Godfather,,,,,,,,,,BEST PICTURE,"Albert S. Ruddy, Producer",True
1793,,,,,,,The Godfather,,,,,,,,,,WRITING (Screenplay--based on material from another medium),"Mario Puzo, Francis Ford Coppola",True
1794,,,,,,,Cabaret,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Joel Grey,True
1795,,,,,,,Cabaret,,,,,,,,,,ACTRESS,Liza Minnelli,True
1796,,,,,,,Cabaret,,,,,,,,,,ART DIRECTION,"Art Direction:  Rolf Zehetbauer, Jurgen Kiebach;  Set Decoration:  Herbert Strabel",True
1797,,,,,,,Cabaret,,,,,,,,,,CINEMATOGRAPHY,Geoffrey Unsworth,True
1798,,,,,,,Cabaret,,,,,,,,,,DIRECTING,Bob Fosse,True
1799,,,,,,,Cabaret,,,,,,,,,,FILM EDITING,David Bretherton,True
1800,,,,,,,Cabaret,,,,,,,,,,MUSIC (Scoring: Adaptation and Original Song Score),Adaptation Score by Ralph Burns,True
1801,,,,,,,Cabaret,,,,,,,,,,SOUND,"Robert Knudson, David Hildyard",True
1802,,,,,,,Butterflies Are Free,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Eileen Heckart,True
1803,,,,,,,Travels with My Aunt,,,,,,,,,,COSTUME DESIGN,Anthony Powell,True
1804,,,,,,,Marjoe,,,,,,,,,,DOCUMENTARY (Feature),"Howard Smith and Sarah Kernochan, Producers",True
1805,,,,,,,This Tiny World,,,,,,,,,,DOCUMENTARY (Short Subject),"Charles Huguenot van der Linden and Martina Huguenot van der Linden, Producers",True
1806,,,,,,,The Discreet Charm of the Bourgeoisie,,,,,,,,,,FOREIGN LANGUAGE FILM,France,True
1807,,,,,,,Limelight,,,,,,,,,,MUSIC (Original Dramatic Score),"Charles Chaplin, Raymond Rasch, Larry Russell",True
1808,,,,,,,The Poseidon Adventure,,,,,,,,,,MUSIC (Song--Original for the Picture),Music and Lyrics by Al Kasha and Joel Hirschhorn,True
1809,,,,,,,The Poseidon Adventure,,,,,,,,,,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"L. B. Abbott, A. D. Flowers",True
1810,,,,,,,Norman Rockwell's World...An American Dream,,,,,,,,,,SHORT SUBJECT (Live Action),"Richard Barclay, Producer",True
1811,,,,,,,The Candidate,,,,,,,,,,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),Jeremy Larner,True
1812,,,,,,,Save the Tiger,,,,,,,,,,ACTOR,Jack Lemmon,True
1813,,,,,,,The Paper Chase,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,John Houseman,True
1814,,,,,,,A Touch of Class,,,,,,,,,,ACTRESS,Glenda Jackson,True
1815,,,,,,,Paper Moon,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Tatum O'Neal,True
1816,,,,,,,The Sting,,,,,,,,,,ART DIRECTION,Art Direction:  Henry Bumstead;  Set Decoration:  James Payne,True
1817,,,,,,,The Sting,,,,,,,,,,COSTUME DESIGN,Edith Head,True
1818,,,,,,,The Sting,,,,,,,,,,DIRECTING,George Roy Hill,True
1819,,,,,,,The Sting,,,,,,,,,,FILM EDITING,William Reynolds,True
1820,,,,,,,The Sting,,,,,,,,,,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Adaptation Score by Marvin Hamlisch,True
1821,,,,,,,The Sting,,,,,,,,,,BEST PICTURE,"Tony Bill, Michael Phillips and Julia Phillips, Producers",True
1822,,,,,,,The Sting,,,,,,,,,,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),David S. Ward,True
1823,,,,,,,Cries and Whispers,,,,,,,,,,CINEMATOGRAPHY,Sven Nykvist,True
1824,,,,,,,The Great American Cowboy,,,,,,,,,,DOCUMENTARY (Feature),"Kieth Merrill, Producer",True
1825,,,,,,,Princeton: A Search for Answers,,,,,,,,,,DOCUMENTARY (Short Subject),"Julian Krainin and DeWitt L. Sage, Jr., Producers",True
1826,,,,,,,Day for Night,,,,,,,,,,FOREIGN LANGUAGE FILM,France,True
1827,,,,,,,The Way We Were,,,,,,,,,,MUSIC (Original Dramatic Score),Marvin Hamlisch,True
1828,,,,,,,The Way We Were,,,,,,,,,,MUSIC (Song),Music by Marvin Hamlisch; Lyrics by Alan Bergman and Marilyn Bergman,True
1829,,,,,,,Frank Film,,,,,,,,,,SHORT SUBJECT (Animated),"Frank Mouris, Producer",True
1830,,,,,,,The Bolero,,,,,,,,,,SHORT SUBJECT (Live Action),"Allan Miller and William Fertik, Producers",True
1831,,,,,,,The Exorcist,,,,,,,,,,SOUND,"Robert Knudson, Chris Newman",True
1832,,,,,,,The Exorcist,,,,,,,,,,WRITING (Screenplay--based on material from another medium),William Peter Blatty,True
1833,,,,,,,Harry and Tonto,,,,,,,,,,ACTOR,Art Carney,True
1834,,,,,,,The Godfather Part II,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Robert De Niro,True
1835,,,,,,,The Godfather Part II,,,,,,,,,,ART DIRECTION,"Art Direction:  Dean Tavoularis, Angelo Graham;  Set Decoration:  George R. Nelson",True
1836,,,,,,,The Godfather Part II,,,,,,,,,,DIRECTING,Francis Ford Coppola,True
1837,,,,,,,The Godfather Part II,,,,,,,,,,MUSIC (Original Dramatic Score),"Nino Rota, Carmine Coppola",True
1838,,,,,,,The Godfather Part II,,,,,,,,,,BEST PICTURE,"Francis Ford Coppola, Producer;  Gray Frederickson and Fred Roos, Co-Producers",True
1839,,,,,,,The Godfather Part II,,,,,,,,,,WRITING (Screenplay Adapted from Other Material),"Francis Ford Coppola, Mario Puzo",True
1840,,,,,,,Alice Doesn't Live Here Anymore,,,,,,,,,,ACTRESS,Ellen Burstyn,True
1841,,,,,,,Murder on the Orient Express,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Ingrid Bergman,True
1842,,,,,,,The Towering Inferno,,,,,,,,,,CINEMATOGRAPHY,"Fred Koenekamp, Joseph Biroc",True
1843,,,,,,,The Towering Inferno,,,,,,,,,,FILM EDITING,"Harold F. Kress, Carl Kress",True
1844,,,,,,,The Towering Inferno,,,,,,,,,,MUSIC (Song),Music and Lyrics by Al Kasha and Joel Hirschhorn,True
1845,,,,,,,The Great Gatsby,,,,,,,,,,COSTUME DESIGN,Theoni V. Aldredge,True
1846,,,,,,,The Great Gatsby,,,,,,,,,,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Adaptation Score by Nelson Riddle,True
1847,,,,,,,The Great Gatsby,,,,,,,,,,COSTUME DESIGN,Catherine Martin,True
1848,,,,,,,The Great Gatsby,,,,,,,,,,PRODUCTION DESIGN,Production Design: Catherine Martin; Set Decoration: Beverley Dunn,True
1849,,,,,,,Hearts and Minds,,,,,,,,,,DOCUMENTARY (Feature),"Peter Davis and Bert Schneider, Producers",True
1850,,,,,,,Don't,,,,,,,,,,DOCUMENTARY (Short Subject),"Robin Lehman, Producer",True
1851,,,,,,,Amarcord,,,,,,,,,,FOREIGN LANGUAGE FILM,Italy,True
1852,,,,,,,Closed Mondays,,,,,,,,,,SHORT FILM (Animated),"Will Vinton and Bob Gardiner, Producers",True
1853,,,,,,,One-Eyed Men Are Kings,,,,,,,,,,SHORT FILM (Live Action),"Paul Claudon and Edmond Sechan, Producers",True
1854,,,,,,,Earthquake,,,,,,,,,,SOUND,"Ronald Pierce, Melvin Metcalfe, Sr.",True
1855,,,,,,,Earthquake,,,,,,,,,,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Frank Brendel, Glen Robinson, Albert Whitlock",True
1856,,,,,,,Chinatown,,,,,,,,,,WRITING (Original Screenplay),Robert Towne,True
1857,,,,,,,One Flew over the Cuckoo's Nest,,,,,,,,,,ACTOR,Jack Nicholson,True
1858,,,,,,,One Flew over the Cuckoo's Nest,,,,,,,,,,ACTRESS,Louise Fletcher,True
1859,,,,,,,One Flew over the Cuckoo's Nest,,,,,,,,,,DIRECTING,Milos Forman,True
1860,,,,,,,One Flew over the Cuckoo's Nest,,,,,,,,,,BEST PICTURE,"Saul Zaentz and Michael Douglas, Producers",True
1861,,,,,,,One Flew over the Cuckoo's Nest,,,,,,,,,,WRITING (Screenplay Adapted from Other Material),"Lawrence Hauben, Bo Goldman",True
1862,,,,,,,The Sunshine Boys,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,George Burns,True
1863,,,,,,,Shampoo,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Lee Grant,True
1864,,,,,,,Barry Lyndon,,,,,,,,,,ART DIRECTION,"Art Direction:  Ken Adam, Roy Walker;  Set Decoration:  Vernon Dixon",True
1865,,,,,,,Barry Lyndon,,,,,,,,,,CINEMATOGRAPHY,John Alcott,True
1866,,,,,,,Barry Lyndon,,,,,,,,,,COSTUME DESIGN,"Ulla-Britt Soderlund, Milena Canonero",True
1867,,,,,,,Barry Lyndon,,,,,,,,,,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Adaptation Score by Leonard Rosenman,True
1868,,,,,,,The Man Who Skied down Everest,,,,,,,,,,DOCUMENTARY (Feature),"F. R. Crawley, James Hager and Dale Hartleben, Producers",True
1869,,,,,,,The End of the Game,,,,,,,,,,DOCUMENTARY (Short Subject),"Claire Wilbur and Robin Lehman, Producers",True
1870,,,,,,,Jaws,,,,,,,,,,FILM EDITING,Verna Fields,True
1871,,,,,,,Jaws,,,,,,,,,,MUSIC (Original Score),John Williams,True
1872,,,,,,,Jaws,,,,,,,,,,SOUND,"Robert L. Hoyt, Roger Heman, Earl Madery, John Carter",True
1873,,,,,,,Dersu Uzala,,,,,,,,,,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,True
1874,,,,,,,Nashville,,,,,,,,,,MUSIC (Original Song),Music and Lyrics by Keith Carradine,True
1875,,,,,,,Great,,,,,,,,,,SHORT FILM (Animated),"Bob Godfrey, Producer",True
1876,,,,,,,Angel and Big Joe,,,,,,,,,,SHORT FILM (Live Action),"Bert Salzman, Producer",True
1877,,,,,,,Dog Day Afternoon,,,,,,,,,,WRITING (Original Screenplay),Frank Pierson,True
1878,,,,,,,The Hindenburg,,,,,,,,,,SPECIAL ACHIEVEMENT AWARD (Sound Effects),Peter Berkos,True
1879,,,,,,,The Hindenburg,,,,,,,,,,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Albert Whitlock, Glen Robinson",True
1880,,,,,,,Network,,,,,,,,,,ACTOR IN A LEADING ROLE,Peter Finch,True
1881,,,,,,,Network,,,,,,,,,,ACTRESS IN A LEADING ROLE,Faye Dunaway,True
1882,,,,,,,Network,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Beatrice Straight,True
1883,,,,,,,Network,,,,,,,,,,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),Paddy Chayefsky,True
1884,,,,,,,All the President's Men,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Jason Robards,True
1885,,,,,,,All the President's Men,,,,,,,,,,ART DIRECTION,Art Direction:  George Jenkins;  Set Decoration:  George Gaines,True
1886,,,,,,,All the President's Men,,,,,,,,,,SOUND,"Arthur Piantadosi, Les Fresholtz, Dick Alexander, Jim Webb",True
1887,,,,,,,All the President's Men,,,,,,,,,,WRITING (Screenplay--based on material from another medium),William Goldman,True
1888,,,,,,,Bound for Glory,,,,,,,,,,CINEMATOGRAPHY,Haskell Wexler,True
1889,,,,,,,Bound for Glory,,,,,,,,,,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Adaptation Score by Leonard Rosenman,True
1890,,,,,,,Fellini's Casanova,,,,,,,,,,COSTUME DESIGN,Danilo Donati,True
1891,,,,,,,Rocky,,,,,,,,,,DIRECTING,John G. Avildsen,True
1892,,,,,,,Rocky,,,,,,,,,,FILM EDITING,"Richard Halsey, Scott Conrad",True
1893,,,,,,,Rocky,,,,,,,,,,BEST PICTURE,"Irwin Winkler and Robert Chartoff, Producers",True
1894,,,,,,,"Harlan County, U.S.A.",,,,,,,,,,DOCUMENTARY (Feature),"Barbara Kopple, Producer",True
1895,,,,,,,Number Our Days,,,,,,,,,,DOCUMENTARY (Short Subject),"Lynne Littman, Producer",True
1896,,,,,,,Black and White in Color,,,,,,,,,,FOREIGN LANGUAGE FILM,Ivory Coast,True
1897,,,,,,,Leisure,,,,,,,,,,SHORT FILM (Animated),"Suzanne Baker, Producer",True
1898,,,,,,,In the Region of Ice,,,,,,,,,,SHORT FILM (Live Action),"Andre Guttfreund and Peter Werner, Producers",True
1899,,,,,,,King Kong '76,,,,,,,,,,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Carlo Rambaldi, Glen Robinson, Frank Van der Veer",True
1900,,,,,,,Logan's Run,,,,,,,,,,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"L. B. Abbott, Glen Robinson, Matthew Yuricich",True
1901,,,,,,,The Goodbye Girl,,,,,,,,,,ACTOR IN A LEADING ROLE,Richard Dreyfuss,True
1902,,,,,,,Julia,,,,,,,,,,ACTOR IN A SUPPORTING ROLE,Jason Robards,True
1903,,,,,,,Julia,,,,,,,,,,ACTRESS IN A SUPPORTING ROLE,Vanessa Redgrave,True
1904,,,,,,,Julia,,,,,,,,,,WRITING (Screenplay--based on material from another medium),Alvin Sargent,True
1905,,,,,,,Annie Hall,,,,,,,,,,ACTRESS IN A LEADING ROLE,Diane Keaton,True
1906,,,,,,,Annie Hall,,,,,,,,,,DIRECTING,Woody Allen,True
1907,,,,,,,Annie Hall,,,,,,,,,,BEST PICTURE,"Charles H. Joffe, Producer",True
1908,,,,,,,Annie Hall,,,,,,,,,,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),"Woody Allen, Marshall Brickman",True
1909,,,,,,,Star Wars,,,,,,,,,,ART DIRECTION,"Art Direction:  John Barry, Norman Reynolds, Leslie Dilley;  Set Decoration:  Roger Christian",True
1910,,,,,,,Star Wars,,,,,,,,,,COSTUME DESIGN,John Mollo,True
1911,,,,,,,Star Wars,,,,,,,,,,FILM EDITING,"Paul Hirsch, Marcia Lucas, Richard Chew",True
1912,,,,,,,Star Wars,,,,,,,,,,MUSIC (Original Score),John Williams,True
1913,,,,,,,Star Wars,,,,,,,,,,SOUND,"Don MacDougall, Ray West, Bob Minkler, Derek Ball",True
1914,,,,,,,Star Wars,,,,,,,,,,VISUAL EFFECTS,"John Stears, John Dykstra, Richard Edlund, Grant McCune, Robert Blalack",True
1915,,,,,,,Close Encounters of the Third Kind,,,,,,,,,,CINEMATOGRAPHY,Vilmos Zsigmond,True
1916,,,,,,,Close Encounters of the Third Kind,,,,,,,,,,SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),Frank E. Warner,True
